City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
237,Gainesville,US,2021-10-19 16:00:44,29.6516,-82.3248,78.78,57,34,1.01,scattered clouds
238,Oranjemund,NA,2021-10-19 15:57:13,-28.55,16.4333,71.31,36,13,24.16,few clouds
239,Temyasovo,RU,2021-10-19 16:03:29,52.9933,58.1014,44.96,86,100,4.81,overcast clouds
240,Sisimiut,GL,2021-10-19 16:02:09,66.9395,-53.6735,33.39,45,42,8.95,scattered clouds
241,Torbay,CA,2021-10-19 15:57:44,47.6666,-52.7314,59.58,77,20,16.11,few clouds
242,Caravelas,BR,2021-10-19 15:55:13,-17.7125,-39.2481,85.44,55,67,11.97,broken clouds
243,Tamandare,BR,2021-10-19 15:58:41,-8.7597,-35.1047,83.5,65,84,9.51,broken clouds
244,Rzhev,RU,2021-10-19 16:03:30,56.2624,34.3282,33.4,80,67,11.14,broken clouds
245,Geraldton,AU,2021-10-19 15:58:32,-28.7667,114.6,61.21,82,75,17.27,broken clouds
246,Mariinsk,RU,2021-10-19 16:03:30,56.2139,87.7472,38.73,81,95,5.14,overcast clouds
247,Youhao,CN,2021-10-19 16:03:30,47.8667,128.8333,26.87,62,98,2.24,overcast clouds
248,Nizhniy Odes,RU,2021-10-19 16:03:31,63.6445,54.856,31.77,97,100,5.48,light snow
249,Bafq,IR,2021-10-19 16:03:31,31.6128,55.4107,76.64,12,0,4.43,clear sky
250,San Andres,CO,2021-10-19 16:03:31,12.5847,-81.7006,83.16,76,100,11.54,overcast clouds
251,Visby,SE,2021-10-19 16:03:32,57.6409,18.296,50.86,81,75,16.11,broken clouds
252,Srednekolymsk,RU,2021-10-19 16:01:39,67.45,153.6833,-6.39,97,31,5.75,scattered clouds
253,Rio Grande,BR,2021-10-19 15:58:38,-32.035,-52.0986,69.94,64,11,9.82,few clouds
254,Faya,SA,2021-10-19 15:59:29,18.3851,42.4509,73.92,25,40,10.07,scattered clouds
255,Belmonte,BR,2021-10-19 15:58:56,-15.8631,-38.8828,82.9,62,91,10.38,overcast clouds
256,Buritis,BR,2021-10-19 16:03:32,-15.6178,-46.4233,80.96,64,99,5.21,overcast clouds
257,Flinders,AU,2021-10-19 16:03:33,-34.5833,150.8552,56.25,83,69,5.7,broken clouds
258,Masunga,BW,2021-10-19 16:03:33,-20.6246,27.4488,53.85,85,99,16.04,overcast clouds
259,Kibala,TD,2021-10-19 16:03:33,9.1104,18.3463,83.21,76,100,4.56,overcast clouds
260,Hede,CN,2021-10-19 16:03:34,33.7681,120.2517,53.01,65,100,6.06,light rain
261,Mandan,US,2021-10-19 16:01:45,46.8267,-100.8896,43.03,92,90,23.02,overcast clouds
262,Naze,JP,2021-10-19 15:57:42,28.3667,129.4833,69.48,62,100,16.44,overcast clouds
263,Jefferson City,US,2021-10-19 16:00:18,38.5767,-92.1735,67.57,45,79,12.1,broken clouds
264,Bougouni,ML,2021-10-19 16:03:34,11.417,-7.479,94.64,29,77,5.37,broken clouds
265,Shingu,JP,2021-10-19 16:02:02,33.7333,135.9833,59.13,75,14,10.63,few clouds
266,Isangel,VU,2021-10-19 15:57:12,-19.55,169.2667,77.11,83,100,6.91,overcast clouds
267,Eydhafushi,MV,2021-10-19 16:01:10,5.1033,73.0708,82.33,70,25,11.99,scattered clouds
268,Korla,CN,2021-10-19 16:03:35,41.7597,86.1469,56.16,26,99,2.75,overcast clouds
269,Vila Velha,BR,2021-10-19 15:58:44,-20.3297,-40.2925,76.95,83,90,5.75,overcast clouds
270,Fort Nelson,CA,2021-10-19 15:59:00,58.8053,-122.7002,13.59,92,75,2.3,broken clouds
271,Alofi,NU,2021-10-19 15:58:34,-19.0595,-169.9187,69.69,88,99,5.75,overcast clouds
272,Presidencia Roque Saenz Pena,AR,2021-10-19 16:03:35,-26.7852,-60.4388,83.5,20,0,6.64,clear sky
273,Balsta,SE,2021-10-19 16:03:36,59.5671,17.5278,47.95,89,100,14.52,overcast clouds
274,Usogorsk,RU,2021-10-19 16:03:36,63.4106,48.6872,35.65,87,100,7.7,overcast clouds
275,Tucano,BR,2021-10-19 16:03:36,-10.9631,-38.7867,96.51,25,92,7.16,overcast clouds
276,Port Blair,IN,2021-10-19 15:57:23,11.6667,92.75,81.07,83,28,8.79,scattered clouds
277,Aljezur,PT,2021-10-19 16:03:37,37.3191,-8.8033,77.86,48,70,7.85,broken clouds
278,Coihaique,CL,2021-10-19 15:54:59,-45.5752,-72.0662,65.01,63,40,6.91,scattered clouds
279,San Patricio,US,2021-10-19 15:58:20,28.017,-97.5169,82.02,54,95,11.59,overcast clouds
280,Marang,MY,2021-10-19 16:03:37,5.2056,103.2059,80.85,79,96,2.35,overcast clouds
281,Sao Joao Da Barra,BR,2021-10-19 15:57:14,-21.6403,-41.0511,73.49,92,100,12.84,overcast clouds
282,Georgetown,MY,2021-10-19 15:56:35,5.4112,100.3354,78.75,89,40,5.01,scattered clouds
283,Nalut,LY,2021-10-19 16:03:38,30.3333,10.85,73.04,41,72,22.24,broken clouds
284,Macae,BR,2021-10-19 16:03:38,-22.3708,-41.7869,67.75,92,100,8.68,moderate rain
285,Chernyshevskiy,RU,2021-10-19 16:03:38,63.0128,112.4714,31.15,98,100,11.14,light snow
286,College,US,2021-10-19 15:53:08,64.8569,-147.8028,30.65,78,1,0.0,clear sky
287,Tezu,IN,2021-10-19 16:03:39,27.9167,96.1667,76.15,76,94,1.74,overcast clouds
288,Voh,NC,2021-10-19 16:03:39,-20.9667,164.7,71.76,91,100,3.74,light rain
289,Boende,CD,2021-10-19 16:03:39,-0.2167,20.8667,72.95,97,99,3.78,light rain
290,Bambous Virieux,MU,2021-10-19 15:57:02,-20.3428,57.7575,75.45,73,40,12.66,scattered clouds
291,Cochrane,CA,2021-10-19 16:00:04,51.1834,-114.4687,41.34,70,100,14.45,overcast clouds
292,Alyangula,AU,2021-10-19 15:58:58,-13.8483,136.4192,82.27,83,5,5.75,clear sky
293,Udachnyy,RU,2021-10-19 16:03:40,66.4167,112.4,32.52,93,100,16.73,overcast clouds
294,Narsaq,GL,2021-10-19 15:57:28,60.9167,-46.05,40.98,41,9,1.59,clear sky
295,Kavieng,PG,2021-10-19 15:57:41,-2.5744,150.7967,82.69,74,16,8.16,few clouds
296,Sampit,ID,2021-10-19 15:58:40,-2.5333,112.95,74.44,98,100,1.54,overcast clouds
297,Loreto,MX,2021-10-19 16:02:33,22.2667,-101.9667,68.18,45,3,3.0,clear sky
298,Tautira,PF,2021-10-19 15:57:19,-17.7333,-149.15,77.02,79,58,18.01,light rain
299,Novobiryusinskiy,RU,2021-10-19 16:03:41,56.9578,97.7076,36.82,93,98,3.02,overcast clouds
300,Regen,DE,2021-10-19 16:03:41,48.9667,13.1333,54.5,80,100,1.01,overcast clouds
301,Eyl,SO,2021-10-19 16:03:41,7.9803,49.8164,79.39,78,3,13.62,clear sky
302,Atbasar,KZ,2021-10-19 16:03:42,51.8,68.3333,47.17,43,80,8.28,broken clouds
303,Kasempa,ZM,2021-10-19 16:03:42,-13.4584,25.8338,76.1,51,78,9.8,broken clouds
304,Lorengau,PG,2021-10-19 15:57:10,-2.0226,147.2712,81.73,80,73,8.39,broken clouds
305,Kloulklubed,PW,2021-10-19 15:58:29,7.0419,134.2556,83.86,74,96,8.63,overcast clouds
306,Vardo,NO,2021-10-19 15:57:16,70.3705,31.1107,31.98,64,20,12.66,few clouds
307,Road Town,VG,2021-10-19 16:03:42,18.4167,-64.6167,87.21,73,21,7.43,few clouds
308,Lianzhou,CN,2021-10-19 16:03:43,24.7811,112.3825,70.95,83,84,1.86,broken clouds
309,Adrar,MR,2021-10-19 16:03:43,20.5022,-10.0711,95.27,7,53,13.09,broken clouds
310,Ahuimanu,US,2021-10-19 16:03:43,21.4447,-157.8378,74.86,78,60,11.68,broken clouds
311,Biak,ID,2021-10-19 15:57:11,-0.9131,122.8766,77.2,83,85,3.2,overcast clouds
312,Bunbury,AU,2021-10-19 16:03:44,-33.3333,115.6333,54.82,81,100,31.25,overcast clouds
313,Ajaccio,FR,2021-10-19 16:01:55,42.0,8.9167,66.18,43,0,8.05,clear sky
314,Faanui,PF,2021-10-19 15:53:17,-16.4833,-151.75,79.45,79,99,13.4,light rain
315,Pangnirtung,CA,2021-10-19 15:57:25,66.1451,-65.7125,33.8,93,90,5.75,overcast clouds
316,Pascani,RO,2021-10-19 16:03:44,47.2469,26.7229,54.91,59,100,2.15,overcast clouds
317,Shagonar,RU,2021-10-19 16:03:45,51.5333,92.8,38.86,60,2,0.89,clear sky
318,Pitimbu,BR,2021-10-19 16:03:45,-7.4706,-34.8086,82.94,68,61,12.1,broken clouds
319,Sombrio,BR,2021-10-19 16:03:45,-29.1139,-49.6167,69.93,59,8,9.82,clear sky
320,Parangan,PH,2021-10-19 16:03:46,5.0839,119.9383,82.09,78,100,4.81,overcast clouds
321,Polovinnoye,RU,2021-10-19 16:03:46,54.7914,65.9864,50.29,41,100,11.05,overcast clouds
322,Baykit,RU,2021-10-19 15:58:13,61.67,96.37,37.47,93,100,5.1,overcast clouds
323,Richards Bay,ZA,2021-10-19 16:03:46,-28.783,32.0377,61.52,69,37,5.21,scattered clouds
324,Swellendam,ZA,2021-10-19 16:03:46,-34.0226,20.4417,68.18,49,0,18.23,clear sky
325,Arawa,PG,2021-10-19 16:03:47,-6.2132,155.5367,77.5,90,57,1.86,broken clouds
326,Wasilla,US,2021-10-19 16:03:47,61.5814,-149.4394,40.84,56,90,5.01,overcast clouds
327,Kristiansund,NO,2021-10-19 15:58:35,63.1115,7.732,48.85,81,75,4.61,broken clouds
328,Sorland,NO,2021-10-19 15:59:10,67.667,12.6934,39.06,55,100,23.51,overcast clouds
329,Salinas,US,2021-10-19 15:59:11,36.6777,-121.6555,55.96,86,31,2.51,scattered clouds
330,Genhe,CN,2021-10-19 16:03:48,50.7833,121.5167,18.16,98,45,0.6,scattered clouds
331,Kabalo,CD,2021-10-19 16:03:48,-6.05,26.9167,74.39,89,81,4.21,moderate rain
332,Liwale,TZ,2021-10-19 16:03:48,-9.7667,37.9333,81.73,42,87,9.44,overcast clouds
333,Trinidad,BO,2021-10-19 16:03:48,-14.8333,-64.9,94.44,26,73,8.55,broken clouds
334,Nago,JP,2021-10-19 16:03:49,26.5881,127.9761,73.47,67,100,16.87,overcast clouds
335,Goianira,BR,2021-10-19 16:03:49,-16.4961,-49.4264,85.71,45,98,6.17,overcast clouds
336,Pawai,IN,2021-10-19 16:03:49,24.2667,80.1667,72.97,83,19,4.0,few clouds
337,Bonfim,BR,2021-10-19 15:57:31,3.0833,-59.95,89.55,55,80,2.37,broken clouds
338,Berekum,GH,2021-10-19 16:03:50,7.4534,-2.584,81.09,79,89,3.62,light rain
339,Semey,KZ,2021-10-19 16:03:50,50.4111,80.2275,28.62,100,90,0.0,fog
340,Caloundra,AU,2021-10-19 16:03:50,-26.8,153.1333,62.85,96,7,3.62,clear sky
341,Kaohsiung,TW,2021-10-19 15:59:12,22.6163,120.3133,79.03,77,75,1.99,broken clouds
342,Ovsyanka,RU,2021-10-19 16:03:51,55.9575,92.5519,32.97,82,39,4.12,scattered clouds
343,Maragogi,BR,2021-10-19 15:58:31,-9.0122,-35.2225,82.6,68,61,9.78,broken clouds
344,Chicama,PE,2021-10-19 15:58:17,-7.8447,-79.1469,59.54,65,98,7.7,overcast clouds
345,Andros Town,BS,2021-10-19 16:03:51,24.7,-77.7667,84.16,54,72,15.75,broken clouds
346,Monterey,US,2021-10-19 16:03:51,36.2505,-121.2516,50.11,11,2,3.09,clear sky
347,Shelton,US,2021-10-19 16:01:51,41.3165,-73.0932,61.63,60,1,3.0,clear sky
348,Ulety,RU,2021-10-19 16:03:52,51.3572,112.4849,23.7,89,21,3.98,few clouds
349,Hameenlinna,FI,2021-10-19 16:03:52,60.996,24.4643,36.21,72,100,4.38,overcast clouds
350,Oussouye,SN,2021-10-19 16:03:52,12.485,-16.5469,93.67,47,63,10.74,broken clouds
351,Somotillo,NI,2021-10-19 16:03:53,13.0433,-86.9064,87.94,74,73,2.21,broken clouds
352,Port Elizabeth,ZA,2021-10-19 15:57:52,-33.918,25.5701,67.1,68,0,11.5,clear sky
353,Port Lincoln,AU,2021-10-19 15:57:28,-34.7333,135.8667,61.48,66,100,23.02,overcast clouds
354,Maglie,IT,2021-10-19 16:03:53,40.1184,18.2989,63.48,72,3,11.83,clear sky
355,Kolpashevo,RU,2021-10-19 16:03:53,58.3131,82.9089,42.1,88,97,8.19,overcast clouds
356,Yuxia,CN,2021-10-19 16:03:54,34.0615,108.6291,52.38,94,100,5.86,heavy intensity rain
357,Marienburg,PL,2021-10-19 16:03:54,54.0359,19.0266,55.06,77,100,10.38,overcast clouds
358,Price,US,2021-10-19 16:02:39,39.5994,-110.8107,36.72,82,100,0.98,overcast clouds
359,Dondo,MZ,2021-10-19 16:03:54,-19.6094,34.7431,70.48,81,100,11.27,light rain
360,Mount Gambier,AU,2021-10-19 15:57:00,-37.8333,140.7667,46.31,93,70,9.22,broken clouds
361,Mayumba,GA,2021-10-19 15:59:11,-3.432,10.6554,77.29,80,100,6.93,overcast clouds
362,Rio Gallegos,AR,2021-10-19 15:58:15,-51.6226,-69.2181,68.05,21,0,14.97,clear sky
363,Rawson,AR,2021-10-19 15:57:19,-43.3002,-65.1023,69.49,36,15,7.54,few clouds
364,Talnakh,RU,2021-10-19 15:59:07,69.4865,88.3972,29.93,96,96,6.89,light snow
365,Pevek,RU,2021-10-19 15:56:52,69.7008,170.3133,13.82,92,100,15.82,overcast clouds
366,Laramie,US,2021-10-19 16:03:55,41.3114,-105.5911,47.86,93,90,13.8,moderate rain
367,Fare,PF,2021-10-19 15:57:31,-16.7,-151.0167,79.21,78,73,14.34,broken clouds
368,Daru,PG,2021-10-19 15:57:34,-9.0763,143.2092,79.21,86,13,9.89,few clouds
369,Pandan,PH,2021-10-19 16:03:56,14.0453,124.1694,80.38,86,99,8.79,overcast clouds
370,Kapit,MY,2021-10-19 16:03:56,2.0167,112.9333,74.43,100,100,0.63,heavy intensity rain
371,Tiksi,RU,2021-10-19 15:56:53,71.6872,128.8694,17.76,96,100,7.83,overcast clouds
372,Dungarpur,IN,2021-10-19 16:03:56,23.8333,73.7167,78.26,37,4,4.43,clear sky
373,Kawalu,ID,2021-10-19 16:03:56,-7.3817,108.2082,72.9,99,98,2.33,overcast clouds
374,Balcani,RO,2021-10-19 16:03:57,46.6333,26.55,52.63,70,94,3.18,overcast clouds
375,Burnie,AU,2021-10-19 16:03:57,-41.0667,145.9167,46.92,76,61,8.05,broken clouds
376,Sao Filipe,CV,2021-10-19 15:56:44,14.8961,-24.4956,83.08,61,6,6.62,clear sky
377,Poddorye,RU,2021-10-19 16:03:58,57.4695,31.1156,34.25,72,18,6.22,few clouds
378,Hearst,CA,2021-10-19 16:03:58,49.6835,-83.6665,59.07,61,10,7.87,clear sky
379,Cap Malheureux,MU,2021-10-19 15:57:45,-19.9842,57.6142,75.69,76,19,5.01,few clouds
380,Uglegorsk,RU,2021-10-19 16:03:58,49.0833,142.0333,27.43,70,36,4.18,scattered clouds
381,Pisco,PE,2021-10-19 15:57:37,-13.7,-76.2167,65.01,82,75,8.05,mist
382,Port Hawkesbury,CA,2021-10-19 15:56:56,45.6169,-61.3485,57.43,69,75,5.01,broken clouds
383,Vanimo,PG,2021-10-19 15:56:06,-2.6741,141.3028,78.48,88,100,4.0,overcast clouds
384,Quang Ngai,VN,2021-10-19 16:03:59,15.1167,108.8,76.46,94,82,3.83,broken clouds
385,Solnechnyy,RU,2021-10-19 15:57:43,50.7214,136.6319,20.71,78,14,2.75,few clouds
386,Namatanai,PG,2021-10-19 15:57:27,-3.6667,152.4333,80.29,80,45,5.82,light rain
387,Kyra,RU,2021-10-19 16:03:59,49.5776,111.9753,29.59,71,2,5.35,clear sky
388,Abay,KZ,2021-10-19 16:01:12,49.6311,72.8539,47.34,27,3,7.02,clear sky
389,Kotido,UG,2021-10-19 16:04:00,2.9806,34.1331,81.55,39,96,12.28,overcast clouds
390,Sept-Iles,CA,2021-10-19 16:00:06,50.2001,-66.3821,50.05,92,90,3.0,light rain
391,Baturaja,ID,2021-10-19 16:04:00,-4.1333,104.1667,75.0,98,98,0.47,overcast clouds
392,Katsuura,JP,2021-10-19 15:58:03,35.1333,140.3,57.31,83,100,12.12,overcast clouds
393,Bathsheba,BB,2021-10-19 16:04:00,13.2167,-59.5167,84.2,67,88,15.77,overcast clouds
394,Oriximina,BR,2021-10-19 16:04:01,-1.7656,-55.8661,90.75,51,86,3.4,light rain
395,Otake,JP,2021-10-19 16:04:01,34.2,132.2167,63.01,25,22,11.3,few clouds
396,Butte,US,2021-10-19 16:04:02,39.6499,-121.5677,53.19,79,1,0.0,clear sky
397,Necochea,AR,2021-10-19 15:57:23,-38.5473,-58.7368,68.18,51,1,9.48,clear sky
398,Entebbe,UG,2021-10-19 16:04:03,0.0644,32.4469,75.52,69,20,0.0,few clouds
399,Aklavik,CA,2021-10-19 16:04:03,68.2191,-135.0107,16.52,96,84,5.12,broken clouds
400,Takaka,NZ,2021-10-19 16:04:03,-40.85,172.8,54.37,87,36,5.97,scattered clouds
401,Copiapo,CL,2021-10-19 16:01:29,-27.3667,-70.3333,77.09,31,0,8.59,clear sky
402,Griffith,US,2021-10-19 16:01:09,41.5284,-87.4237,69.1,59,1,3.0,clear sky
403,Cacak,RS,2021-10-19 16:04:04,43.8914,20.3497,60.4,66,76,2.15,broken clouds
404,Krasnodon,UA,2021-10-19 16:04:05,48.2923,39.7373,43.32,46,35,7.34,scattered clouds
405,Muzhi,RU,2021-10-19 16:04:05,65.3667,64.6667,34.72,99,100,3.94,overcast clouds
406,Totma,RU,2021-10-19 16:04:05,59.9747,42.7642,32.86,91,90,6.49,overcast clouds
407,Chissamba,AO,2021-10-19 16:04:06,-12.1667,17.3333,80.31,44,69,10.51,broken clouds
408,Althofen,AT,2021-10-19 16:04:06,46.8818,14.4676,55.06,75,100,1.19,overcast clouds
409,Cockburn Town,TC,2021-10-19 15:58:16,21.4612,-71.1419,82.56,72,45,9.46,scattered clouds
410,Srandakan,ID,2021-10-19 16:03:48,-7.9386,110.2506,78.53,85,97,2.82,overcast clouds
411,Kahramanmaras,TR,2021-10-19 16:04:06,38.0,37.0,61.43,40,69,7.65,broken clouds
412,Kampene,CD,2021-10-19 16:04:07,-3.6,26.6667,72.28,86,100,1.57,overcast clouds
413,Bull Savanna,JM,2021-10-19 16:04:07,17.8868,-77.5902,83.7,65,94,4.68,overcast clouds
414,Kaele,CM,2021-10-19 16:04:07,10.1092,14.4508,87.94,42,83,7.47,broken clouds
415,Tsiroanomandidy,MG,2021-10-19 16:04:08,-18.7667,46.0333,78.26,50,63,9.53,broken clouds
416,Zabaykalsk,RU,2021-10-19 16:04:08,49.6333,117.3167,26.38,87,3,4.03,clear sky
417,Nichinan,JP,2021-10-19 16:04:08,31.6,131.3667,61.03,65,99,9.71,overcast clouds
418,Kiruna,SE,2021-10-19 16:04:09,67.8557,20.2251,14.92,86,75,2.3,broken clouds
419,Rosetown,CA,2021-10-19 16:04:09,51.5501,-108.0014,33.58,61,27,10.22,scattered clouds
420,Gorontalo,ID,2021-10-19 16:04:09,0.5412,123.0595,75.96,95,79,2.17,broken clouds
421,Saint Anthony,US,2021-10-19 15:58:59,45.0205,-93.218,65.66,58,1,1.99,clear sky
422,Saint-Augustin,CA,2021-10-19 15:53:42,51.226,-58.6502,43.3,94,100,21.52,overcast clouds
423,Valdivia,CL,2021-10-19 16:04:10,-39.8142,-73.2459,71.89,45,10,4.27,clear sky
424,Okhotsk,RU,2021-10-19 16:04:10,59.3833,143.3,10.71,71,10,11.03,clear sky
425,Sherlovaya Gora,RU,2021-10-19 16:04:10,50.5667,116.25,19.04,89,5,1.3,clear sky
426,Santiago Del Estero,AR,2021-10-19 16:04:11,-27.7951,-64.2615,80.8,18,0,10.4,clear sky
427,Tolosa,FR,2021-10-19 16:03:44,43.6043,1.4437,71.13,66,98,11.99,overcast clouds
428,Noumea,NC,2021-10-19 16:00:04,-22.2763,166.4572,78.01,99,100,4.45,overcast clouds
429,Dourbali,TD,2021-10-19 16:04:11,11.8091,15.8632,98.02,23,65,4.85,broken clouds
430,Cabo San Lucas,MX,2021-10-19 15:57:01,22.8909,-109.9124,81.61,71,19,11.39,few clouds
431,Saint-Leu,RE,2021-10-19 16:04:11,-21.15,55.2833,74.68,95,68,4.41,broken clouds
432,Tessalit,ML,2021-10-19 16:01:29,20.1986,1.0114,93.96,7,1,15.19,clear sky
433,Ritterhude,DE,2021-10-19 16:04:12,53.1811,8.7216,61.99,96,75,3.0,mist
434,Tabas,IR,2021-10-19 15:57:47,33.5959,56.9244,75.6,15,0,6.8,clear sky
435,Lokosovo,RU,2021-10-19 16:04:12,61.1333,74.8167,47.41,66,100,14.81,overcast clouds
436,Homer,US,2021-10-19 16:04:12,59.6425,-151.5483,40.8,88,90,0.0,light rain
437,Kazerun,IR,2021-10-19 16:04:13,29.6195,51.6541,72.99,17,0,5.17,clear sky
438,Dangara,IN,2021-10-19 16:04:13,29.6799,75.8931,77.86,35,0,1.97,clear sky
439,Calatayud,ES,2021-10-19 16:04:13,41.3535,-1.6432,78.55,32,63,2.08,broken clouds
440,Shache,CN,2021-10-19 16:04:14,38.4167,77.2406,56.34,19,3,5.95,clear sky
441,Aranos,NA,2021-10-19 16:04:14,-24.1333,19.1167,89.19,13,34,10.76,scattered clouds
442,Mehamn,NO,2021-10-19 15:57:18,71.0357,27.8492,33.71,60,100,8.14,overcast clouds
443,Duluth,US,2021-10-19 16:03:27,46.7833,-92.1066,64.08,60,1,5.99,clear sky
444,Capitao Poco,BR,2021-10-19 16:04:14,-1.7464,-47.0594,88.07,56,63,3.38,broken clouds
445,Teya,RU,2021-10-19 15:57:22,60.3778,92.6267,38.59,93,100,6.82,overcast clouds
446,Sakakah,SA,2021-10-19 15:59:01,29.9697,40.2064,85.57,28,0,10.09,clear sky
447,Beyneu,KZ,2021-10-19 16:04:15,45.3167,55.2,59.95,65,93,14.63,overcast clouds
448,La Asuncion,VE,2021-10-19 16:04:15,11.0333,-63.8628,84.97,67,87,9.55,overcast clouds
449,Puerto Colombia,CO,2021-10-19 16:04:16,10.9878,-74.9547,86.86,69,44,5.26,scattered clouds
450,San Jose,US,2021-10-19 15:52:20,37.3394,-121.895,56.57,80,75,0.0,smoke
451,Sibolga,ID,2021-10-19 16:04:16,1.7427,98.7792,77.22,85,28,2.89,scattered clouds
452,Gazanjyk,TM,2021-10-19 16:04:16,39.2446,55.5154,66.02,35,88,9.89,overcast clouds
453,Goma,CD,2021-10-19 16:01:42,-1.6792,29.2228,66.22,87,96,1.16,moderate rain
454,Key Largo,US,2021-10-19 15:59:39,25.0865,-80.4473,85.01,59,19,18.14,few clouds
455,Poronaysk,RU,2021-10-19 16:04:17,49.2167,143.1167,25.3,71,59,6.67,broken clouds
456,Inuvik,CA,2021-10-19 16:04:17,68.3499,-133.7218,16.56,92,40,9.22,mist
457,Zeya,RU,2021-10-19 15:56:58,53.75,127.2667,27.27,71,57,2.64,broken clouds
458,Honiara,SB,2021-10-19 16:04:17,-9.4333,159.95,77.04,87,29,2.82,scattered clouds
459,Vestmannaeyjar,IS,2021-10-19 15:57:24,63.4427,-20.2734,49.19,66,0,5.75,clear sky
460,Nizhnevartovsk,RU,2021-10-19 16:04:18,60.9344,76.5531,51.82,50,0,15.66,clear sky
461,Passage West,IE,2021-10-19 16:04:18,51.8739,-8.3444,62.94,93,75,7.0,broken clouds
462,Ketchikan,US,2021-10-19 15:56:57,55.3422,-131.6461,41.41,76,100,7.4,overcast clouds
463,Belorechensk,RU,2021-10-19 16:04:18,44.76,39.87,48.92,67,100,11.12,overcast clouds
464,Pedernales,DO,2021-10-19 16:04:19,18.0384,-71.744,84.94,71,52,5.97,broken clouds
465,Kalmunai,LK,2021-10-19 15:56:55,7.4167,81.8167,81.41,78,39,4.03,scattered clouds
466,Staryy Nadym,RU,2021-10-19 16:04:19,65.6118,72.6842,40.59,95,100,14.97,overcast clouds
467,Komsomolskiy,UZ,2021-10-19 15:56:19,40.4272,71.7189,59.72,47,68,6.91,haze
468,Biscarrosse,FR,2021-10-19 16:04:19,44.3945,-1.1672,82.35,42,0,3.44,clear sky
469,Saint-Francois,FR,2021-10-19 16:04:20,46.4154,3.9054,72.84,43,0,3.44,clear sky
470,Sorong,ID,2021-10-19 16:04:20,-0.8833,131.25,79.45,83,100,5.48,overcast clouds
471,Severomuysk,RU,2021-10-19 16:04:20,56.1481,113.4267,18.12,73,100,5.21,overcast clouds
472,Qandala,SO,2021-10-19 16:04:21,11.472,49.8728,85.17,48,69,3.71,broken clouds
